## SLURM PROLOG ###############################################################
##    Job ID : 3676260
##  Job Name : pinn_re40_pt
##  Nodelist : gpu2262
##      CPUs : 
##  Mem/Node : 131072 MB
## Directory : /oscar/home/jchen790/cylinder flow lab
##   Job Started : Mon Jul  6 10:33:30 PM EDT 2026
###############################################################################
[OK] _optimize._minimize_bfgs loaded — SSBroyden / SSBFGS variants available
Loaded Re40.vtk  cells=8234
Model: width=96, depth=5, params=38018
Loss weights: adaptive during Adam, frozen during BFGS
Cylinder no-slip: enforced hard through stream-function lifting
CFD-aware PDE residual: n_cfd_pde=8000, lambda_pde_cfd=1.0
[PT  ] pseudo-time stepping ENABLED  w_init=1.0  ema=0.9
  [PT] w=1.8279  (raw=1.4018  ‖ΔR‖=1.726e+01  ‖Δu‖=1.231e+01)
  [PT] w=1.8739  (raw=2.2882  ‖ΔR‖=2.291e+01  ‖Δu‖=1.001e+01)
  [PT] w=1.9756  (raw=2.8904  ‖ΔR‖=8.947e+00  ‖Δu‖=3.095e+00)
  [PT] w=1.9921  (raw=2.1410  ‖ΔR‖=1.890e+01  ‖Δu‖=8.827e+00)
  [PT] w=2.1418  (raw=3.4888  ‖ΔR‖=2.391e+01  ‖Δu‖=6.853e+00)
  [PT] w=2.2445  (raw=3.1686  ‖ΔR‖=1.512e+01  ‖Δu‖=4.773e+00)
  [PT] w=2.3994  (raw=3.7940  ‖ΔR‖=2.295e+01  ‖Δu‖=6.049e+00)
  [PT] w=2.4945  (raw=3.3505  ‖ΔR‖=1.552e+01  ‖Δu‖=4.633e+00)
  [PT] w=2.7426  (raw=4.9748  ‖ΔR‖=3.111e+01  ‖Δu‖=6.253e+00)
  [PT] w=2.6892  (raw=2.2089  ‖ΔR‖=1.177e+01  ‖Δu‖=5.328e+00)
  [PT] w=2.8797  (raw=4.5945  ‖ΔR‖=2.186e+01  ‖Δu‖=4.758e+00)
  [PT] w=3.1765  (raw=5.8474  ‖ΔR‖=4.110e+01  ‖Δu‖=7.028e+00)
  [PT] w=3.2383  (raw=3.7943  ‖ΔR‖=1.710e+01  ‖Δu‖=4.507e+00)
  [PT] w=3.2734  (raw=3.5896  ‖ΔR‖=1.315e+01  ‖Δu‖=3.663e+00)
  [PT] w=3.5086  (raw=5.6250  ‖ΔR‖=3.507e+01  ‖Δu‖=6.235e+00)
  [PT] w=3.4409  (raw=2.8322  ‖ΔR‖=4.088e+01  ‖Δu‖=1.443e+01)
  [PT] w=3.2498  (raw=1.5300  ‖ΔR‖=1.801e+01  ‖Δu‖=1.177e+01)
  [PT] w=3.0987  (raw=1.7385  ‖ΔR‖=1.497e+01  ‖Δu‖=8.611e+00)
  [PT] w=3.1967  (raw=4.0787  ‖ΔR‖=2.937e+01  ‖Δu‖=7.201e+00)
[Adam] ep=  800  total=4.870e-01  PDE=8.587e-02 [colloc=7.240e-02, cfd=1.347e-02] (w=2.818)  IN=4.857e-02 (w=1.275)  TB=1.415e-02 (w=0.779)  WALL=5.542e-16 (w=0.200)  OUT=1.944e-03 (w=0.375)  DATA=4.088e-02 (w=4.192)
  [PT] w=3.1449  (raw=2.6792  ‖ΔR‖=3.861e+01  ‖Δu‖=1.441e+01)
  [PT] w=3.0242  (raw=1.9371  ‖ΔR‖=2.756e+01  ‖Δu‖=1.423e+01)
  [PT] w=2.9404  (raw=2.1863  ‖ΔR‖=2.278e+01  ‖Δu‖=1.042e+01)
  [PT] w=3.0167  (raw=3.7034  ‖ΔR‖=3.035e+01  ‖Δu‖=8.196e+00)
  [PT] w=2.9216  (raw=2.0653  ‖ΔR‖=2.886e+01  ‖Δu‖=1.397e+01)
  [PT] w=2.8212  (raw=1.9179  ‖ΔR‖=3.050e+01  ‖Δu‖=1.590e+01)
  [PT] w=2.8283  (raw=2.8919  ‖ΔR‖=2.619e+01  ‖Δu‖=9.055e+00)
  [PT] w=2.9740  (raw=4.2861  ‖ΔR‖=1.657e+01  ‖Δu‖=3.867e+00)
  [PT] w=2.8599  (raw=1.8331  ‖ΔR‖=1.953e+01  ‖Δu‖=1.066e+01)
  [PT] w=2.7842  (raw=2.1028  ‖ΔR‖=3.085e+01  ‖Δu‖=1.467e+01)
  [PT] w=2.7905  (raw=2.8465  ‖ΔR‖=2.370e+01  ‖Δu‖=8.328e+00)
  [PT] w=2.7854  (raw=2.7395  ‖ΔR‖=1.320e+01  ‖Δu‖=4.818e+00)
  [PT] w=2.8252  (raw=3.1842  ‖ΔR‖=2.438e+01  ‖Δu‖=7.656e+00)
  [PT] w=2.8431  (raw=3.0038  ‖ΔR‖=3.817e+01  ‖Δu‖=1.271e+01)
  [PT] w=2.7606  (raw=2.0184  ‖ΔR‖=1.944e+01  ‖Δu‖=9.631e+00)
  [PT] w=2.7325  (raw=2.4797  ‖ΔR‖=1.438e+01  ‖Δu‖=5.799e+00)
  [PT] w=2.8515  (raw=3.9224  ‖ΔR‖=2.423e+01  ‖Δu‖=6.178e+00)
  [PT] w=2.7748  (raw=2.0842  ‖ΔR‖=3.151e+01  ‖Δu‖=1.512e+01)
  [PT] w=2.6868  (raw=1.8947  ‖ΔR‖=2.860e+01  ‖Δu‖=1.510e+01)
  [PT] w=2.8454  (raw=4.2733  ‖ΔR‖=2.678e+01  ‖Δu‖=6.266e+00)
[Adam] ep=  820  total=2.874e-01  PDE=6.559e-02 [colloc=5.926e-02, cfd=6.332e-03] (w=2.639)  IN=2.472e-02 (w=1.355)  TB=1.169e-02 (w=0.831)  WALL=1.328e-15 (w=0.200)  OUT=4.004e-03 (w=0.355)  DATA=1.556e-02 (w=4.477)
  [PT] w=2.7999  (raw=2.3902  ‖ΔR‖=1.930e+01  ‖Δu‖=8.076e+00)
  [PT] w=2.6858  (raw=1.6583  ‖ΔR‖=2.512e+01  ‖Δu‖=1.515e+01)
  [PT] w=2.6303  (raw=2.1312  ‖ΔR‖=2.973e+01  ‖Δu‖=1.395e+01)
  [PT] w=2.6666  (raw=2.9932  ‖ΔR‖=8.656e+00  ‖Δu‖=2.892e+00)
  [PT] w=2.5819  (raw=1.8202  ‖ΔR‖=1.288e+01  ‖Δu‖=7.073e+00)
  [PT] w=2.5138  (raw=1.9005  ‖ΔR‖=2.853e+01  ‖Δu‖=1.501e+01)
  [PT] w=2.4001  (raw=1.3765  ‖ΔR‖=1.232e+01  ‖Δu‖=8.953e+00)
  [PT] w=2.5727  (raw=4.1265  ‖ΔR‖=1.496e+01  ‖Δu‖=3.625e+00)
  [PT] w=2.5007  (raw=1.8523  ‖ΔR‖=2.508e+01  ‖Δu‖=1.354e+01)
  [PT] w=2.5759  (raw=3.2524  ‖ΔR‖=1.728e+01  ‖Δu‖=5.314e+00)
  [PT] w=2.5052  (raw=1.8689  ‖ΔR‖=1.369e+01  ‖Δu‖=7.325e+00)
  [PT] w=2.4968  (raw=2.4217  ‖ΔR‖=2.629e+01  ‖Δu‖=1.086e+01)
  [PT] w=2.4871  (raw=2.4001  ‖ΔR‖=1.509e+01  ‖Δu‖=6.287e+00)
  [PT] w=2.5238  (raw=2.8532  ‖ΔR‖=2.362e+01  ‖Δu‖=8.279e+00)
  [PT] w=2.4348  (raw=1.6337  ‖ΔR‖=1.770e+01  ‖Δu‖=1.083e+01)
  [PT] w=2.4341  (raw=2.4285  ‖ΔR‖=2.222e+01  ‖Δu‖=9.150e+00)
  [PT] w=2.5292  (raw=3.3848  ‖ΔR‖=1.943e+01  ‖Δu‖=5.739e+00)
  [PT] w=2.4292  (raw=1.5293  ‖ΔR‖=1.326e+01  ‖Δu‖=8.670e+00)
  [PT] w=2.4426  (raw=2.5633  ‖ΔR‖=2.256e+01  ‖Δu‖=8.803e+00)
  [PT] w=2.5499  (raw=3.5156  ‖ΔR‖=2.136e+01  ‖Δu‖=6.076e+00)
[Adam] ep=  840  total=1.759e-01  PDE=3.274e-02 [colloc=3.111e-02, cfd=1.634e-03] (w=2.510)  IN=1.726e-02 (w=1.406)  TB=8.584e-03 (w=0.873)  WALL=9.478e-16 (w=0.200)  OUT=7.646e-04 (w=0.306)  DATA=1.320e-02 (w=4.680)
  [PT] w=2.5069  (raw=2.1194  ‖ΔR‖=1.381e+01  ‖Δu‖=6.515e+00)
  [PT] w=2.5831  (raw=3.2693  ‖ΔR‖=1.702e+01  ‖Δu‖=5.207e+00)
  [PT] w=2.5378  (raw=2.1297  ‖ΔR‖=2.340e+01  ‖Δu‖=1.099e+01)
  [PT] w=2.4881  (raw=2.0414  ‖ΔR‖=1.217e+01  ‖Δu‖=5.961e+00)
  [PT] w=2.5251  (raw=2.8576  ‖ΔR‖=1.510e+01  ‖Δu‖=5.284e+00)
  [PT] w=2.4744  (raw=2.0178  ‖ΔR‖=2.903e+01  ‖Δu‖=1.438e+01)
  [PT] w=2.4219  (raw=1.9501  ‖ΔR‖=1.080e+01  ‖Δu‖=5.539e+00)
  [PT] w=2.4897  (raw=3.1000  ‖ΔR‖=1.479e+01  ‖Δu‖=4.771e+00)
  [PT] w=2.4594  (raw=2.1859  ‖ΔR‖=2.288e+01  ‖Δu‖=1.047e+01)
  [PT] w=2.5455  (raw=3.3212  ‖ΔR‖=2.568e+01  ‖Δu‖=7.731e+00)
  [PT] w=2.4954  (raw=2.0443  ‖ΔR‖=9.781e+00  ‖Δu‖=4.784e+00)
  [PT] w=2.5517  (raw=3.0582  ‖ΔR‖=1.745e+01  ‖Δu‖=5.706e+00)
  [PT] w=2.6163  (raw=3.1980  ‖ΔR‖=2.760e+01  ‖Δu‖=8.631e+00)
  [PT] w=2.5142  (raw=1.5954  ‖ΔR‖=1.215e+01  ‖Δu‖=7.618e+00)
  [PT] w=2.5416  (raw=2.7880  ‖ΔR‖=1.647e+01  ‖Δu‖=5.907e+00)
  [PT] w=2.4841  (raw=1.9665  ‖ΔR‖=2.046e+01  ‖Δu‖=1.041e+01)
  [PT] w=2.4400  (raw=2.0434  ‖ΔR‖=2.233e+01  ‖Δu‖=1.093e+01)
  [PT] w=2.3518  (raw=1.5574  ‖ΔR‖=9.488e+00  ‖Δu‖=6.092e+00)
  [PT] w=2.3328  (raw=2.1619  ‖ΔR‖=2.487e+01  ‖Δu‖=1.151e+01)
  [PT] w=2.3190  (raw=2.1948  ‖ΔR‖=1.593e+01  ‖Δu‖=7.259e+00)
[Adam] ep=  860  total=1.759e-01  PDE=2.501e-02 [colloc=2.244e-02, cfd=2.576e-03] (w=2.504)  IN=2.567e-02 (w=1.396)  TB=1.008e-02 (w=0.904)  WALL=2.015e-16 (w=0.200)  OUT=1.906e-03 (w=0.359)  DATA=1.473e-02 (w=4.592)
  [PT] w=2.3526  (raw=2.6557  ‖ΔR‖=1.558e+01  ‖Δu‖=5.865e+00)
  [PT] w=2.2779  (raw=1.6056  ‖ΔR‖=1.600e+01  ‖Δu‖=9.964e+00)
  [PT] w=2.3867  (raw=3.3654  ‖ΔR‖=2.557e+01  ‖Δu‖=7.598e+00)
  [PT] w=2.3394  (raw=1.9138  ‖ΔR‖=5.219e+00  ‖Δu‖=2.727e+00)
  [PT] w=2.3550  (raw=2.4959  ‖ΔR‖=2.126e+01  ‖Δu‖=8.519e+00)
  [PT] w=2.3599  (raw=2.4038  ‖ΔR‖=1.650e+01  ‖Δu‖=6.864e+00)
  [PT] w=2.4133  (raw=2.8933  ‖ΔR‖=1.093e+01  ‖Δu‖=3.778e+00)
  [PT] w=2.3768  (raw=2.0491  ‖ΔR‖=1.299e+01  ‖Δu‖=6.341e+00)
  [PT] w=2.5409  (raw=4.0170  ‖ΔR‖=2.214e+01  ‖Δu‖=5.512e+00)
  [PT] w=2.5385  (raw=2.5169  ‖ΔR‖=5.006e+00  ‖Δu‖=1.989e+00)
  [PT] w=2.7681  (raw=4.8345  ‖ΔR‖=2.017e+01  ‖Δu‖=4.172e+00)
  [PT] w=2.7176  (raw=2.2638  ‖ΔR‖=1.099e+01  ‖Δu‖=4.853e+00)
  [PT] w=2.9364  (raw=4.9051  ‖ΔR‖=1.630e+01  ‖Δu‖=3.324e+00)
  [PT] w=2.9265  (raw=2.8376  ‖ΔR‖=8.636e+00  ‖Δu‖=3.043e+00)
  [PT] w=3.0757  (raw=4.4184  ‖ΔR‖=2.428e+01  ‖Δu‖=5.496e+00)
  [PT] w=2.9453  (raw=1.7720  ‖ΔR‖=6.090e+00  ‖Δu‖=3.437e+00)
  [PT] w=3.2105  (raw=5.5973  ‖ΔR‖=2.095e+01  ‖Δu‖=3.743e+00)
  [PT] w=3.0771  (raw=1.8767  ‖ΔR‖=2.280e+01  ‖Δu‖=1.215e+01)
  [PT] w=2.9833  (raw=2.1385  ‖ΔR‖=1.338e+01  ‖Δu‖=6.256e+00)
  [PT] w=2.9528  (raw=2.6789  ‖ΔR‖=2.067e+01  ‖Δu‖=7.716e+00)
[Adam] ep=  880  total=2.003e-01  PDE=4.353e-02 [colloc=4.071e-02, cfd=2.821e-03] (w=2.600)  IN=1.430e-02 (w=1.373)  TB=6.851e-03 (w=0.852)  WALL=1.105e-15 (w=0.200)  OUT=2.661e-03 (w=0.343)  DATA=1.348e-02 (w=4.504)
  [PT] w=2.8178  (raw=1.6030  ‖ΔR‖=1.912e+01  ‖Δu‖=1.193e+01)
  [PT] w=2.8082  (raw=2.7214  ‖ΔR‖=1.719e+01  ‖Δu‖=6.315e+00)
  [PT] w=2.6882  (raw=1.6084  ‖ΔR‖=1.591e+01  ‖Δu‖=9.894e+00)
  [PT] w=2.6342  (raw=2.1483  ‖ΔR‖=2.135e+01  ‖Δu‖=9.939e+00)
  [PT] w=2.5642  (raw=1.9338  ‖ΔR‖=9.076e+00  ‖Δu‖=4.694e+00)
  [PT] w=2.5250  (raw=2.1721  ‖ΔR‖=2.499e+01  ‖Δu‖=1.150e+01)
  [PT] w=2.4704  (raw=1.9796  ‖ΔR‖=1.361e+01  ‖Δu‖=6.876e+00)
  [PT] w=2.5185  (raw=2.9508  ‖ΔR‖=1.699e+01  ‖Δu‖=5.759e+00)
  [PT] w=2.4493  (raw=1.8272  ‖ΔR‖=1.713e+01  ‖Δu‖=9.374e+00)
  [PT] w=3.0488  (raw=8.4441  ‖ΔR‖=2.701e+01  ‖Δu‖=3.199e+00)
  [PT] w=2.9317  (raw=1.8779  ‖ΔR‖=6.580e+00  ‖Δu‖=3.504e+00)
  [PT] w=3.0577  (raw=4.1912  ‖ΔR‖=2.117e+01  ‖Δu‖=5.051e+00)
  [PT] w=3.4214  (raw=6.6950  ‖ΔR‖=3.978e+01  ‖Δu‖=5.941e+00)
  [PT] w=3.4374  (raw=3.5813  ‖ΔR‖=1.717e+01  ‖Δu‖=4.795e+00)
  [PT] w=3.3403  (raw=2.4659  ‖ΔR‖=1.389e+01  ‖Δu‖=5.634e+00)
  [PT] w=3.4479  (raw=4.4165  ‖ΔR‖=3.110e+01  ‖Δu‖=7.041e+00)
  [PT] w=3.6131  (raw=5.1004  ‖ΔR‖=3.895e+01  ‖Δu‖=7.636e+00)
  [PT] w=3.6320  (raw=3.8021  ‖ΔR‖=2.535e+01  ‖Δu‖=6.666e+00)
  [PT] w=3.5784  (raw=3.0960  ‖ΔR‖=1.925e+01  ‖Δu‖=6.218e+00)
  [PT] w=3.6318  (raw=4.1120  ‖ΔR‖=2.617e+01  ‖Δu‖=6.364e+00)
[Adam] ep=  900  total=5.532e-01  PDE=1.282e-01 [colloc=9.259e-02, cfd=3.558e-02] (w=3.018)  IN=2.651e-02 (w=1.132)  TB=8.633e-03 (w=0.703)  WALL=1.129e-15 (w=0.200)  OUT=6.457e-04 (w=0.231)  DATA=3.070e-02 (w=4.239)
  [PT] w=3.6905  (raw=4.2189  ‖ΔR‖=3.237e+01  ‖Δu‖=7.672e+00)
  [PT] w=3.6727  (raw=3.5123  ‖ΔR‖=2.890e+01  ‖Δu‖=8.229e+00)
  [PT] w=3.6358  (raw=3.3036  ‖ΔR‖=2.477e+01  ‖Δu‖=7.499e+00)
  [PT] w=3.6817  (raw=4.0954  ‖ΔR‖=2.637e+01  ‖Δu‖=6.438e+00)
  [PT] w=3.8251  (raw=5.1150  ‖ΔR‖=2.776e+01  ‖Δu‖=5.427e+00)
  [PT] w=3.8741  (raw=4.3157  ‖ΔR‖=2.484e+01  ‖Δu‖=5.756e+00)
  [PT] w=3.8402  (raw=3.5347  ‖ΔR‖=2.219e+01  ‖Δu‖=6.279e+00)
  [PT] w=3.8122  (raw=3.5599  ‖ΔR‖=2.255e+01  ‖Δu‖=6.335e+00)
  [PT] w=3.8854  (raw=4.5443  ‖ΔR‖=2.785e+01  ‖Δu‖=6.129e+00)
  [PT] w=3.9432  (raw=4.4636  ‖ΔR‖=2.938e+01  ‖Δu‖=6.582e+00)
  [PT] w=3.8988  (raw=3.4997  ‖ΔR‖=2.129e+01  ‖Δu‖=6.083e+00)
  [PT] w=3.7651  (raw=2.5610  ‖ΔR‖=1.371e+01  ‖Δu‖=5.352e+00)
  [PT] w=3.7300  (raw=3.4142  ‖ΔR‖=2.032e+01  ‖Δu‖=5.953e+00)
  [PT] w=3.8156  (raw=4.5867  ‖ΔR‖=3.471e+01  ‖Δu‖=7.568e+00)
  [PT] w=3.8620  (raw=4.2793  ‖ΔR‖=2.807e+01  ‖Δu‖=6.561e+00)
  [PT] w=3.6996  (raw=2.2379  ‖ΔR‖=1.467e+01  ‖Δu‖=6.554e+00)
  [PT] w=3.5020  (raw=1.7234  ‖ΔR‖=1.282e+01  ‖Δu‖=7.441e+00)
  [PT] w=3.4428  (raw=2.9106  ‖ΔR‖=2.397e+01  ‖Δu‖=8.234e+00)
  [PT] w=3.4498  (raw=3.5128  ‖ΔR‖=3.848e+01  ‖Δu‖=1.095e+01)
  [PT] w=3.3856  (raw=2.8079  ‖ΔR‖=2.350e+01  ‖Δu‖=8.369e+00)
[Adam] ep=  920  total=2.857e-01  PDE=4.942e-02 [colloc=3.549e-02, cfd=1.394e-02] (w=2.783)  IN=3.204e-02 (w=1.271)  TB=1.570e-02 (w=0.832)  WALL=2.024e-16 (w=0.200)  OUT=1.577e-03 (w=0.284)  DATA=2.172e-02 (w=4.325)
  [PT] w=3.2121  (raw=1.6500  ‖ΔR‖=9.324e+00  ‖Δu‖=5.651e+00)
  [PT] w=3.2297  (raw=3.3882  ‖ΔR‖=1.894e+01  ‖Δu‖=5.589e+00)
  [PT] w=3.2796  (raw=3.7292  ‖ΔR‖=3.245e+01  ‖Δu‖=8.702e+00)
  [PT] w=3.1752  (raw=2.2351  ‖ΔR‖=2.639e+01  ‖Δu‖=1.181e+01)
  [PT] w=3.0509  (raw=1.9321  ‖ΔR‖=1.547e+01  ‖Δu‖=8.005e+00)
  [PT] w=3.2853  (raw=5.3953  ‖ΔR‖=1.392e+01  ‖Δu‖=2.579e+00)
  [PT] w=3.2073  (raw=2.5054  ‖ΔR‖=2.303e+01  ‖Δu‖=9.191e+00)
  [PT] w=3.0501  (raw=1.6346  ‖ΔR‖=2.665e+01  ‖Δu‖=1.631e+01)
  [PT] w=2.9301  (raw=1.8508  ‖ΔR‖=2.163e+01  ‖Δu‖=1.168e+01)
  [PT] w=3.3380  (raw=7.0085  ‖ΔR‖=1.945e+01  ‖Δu‖=2.776e+00)
  [PT] w=3.2123  (raw=2.0816  ‖ΔR‖=2.288e+01  ‖Δu‖=1.099e+01)
  [PT] w=3.0681  (raw=1.7697  ‖ΔR‖=2.519e+01  ‖Δu‖=1.424e+01)
  [PT] w=3.0285  (raw=2.6727  ‖ΔR‖=2.068e+01  ‖Δu‖=7.737e+00)
  [PT] w=3.0162  (raw=2.9053  ‖ΔR‖=1.380e+01  ‖Δu‖=4.748e+00)
  [PT] w=2.8902  (raw=1.7565  ‖ΔR‖=1.590e+01  ‖Δu‖=9.050e+00)
  [PT] w=2.8504  (raw=2.4916  ‖ΔR‖=2.343e+01  ‖Δu‖=9.405e+00)
  [PT] w=2.7802  (raw=2.1489  ‖ΔR‖=1.011e+01  ‖Δu‖=4.703e+00)
  [PT] w=2.7477  (raw=2.4549  ‖ΔR‖=1.421e+01  ‖Δu‖=5.787e+00)
  [PT] w=2.7512  (raw=2.7824  ‖ΔR‖=1.758e+01  ‖Δu‖=6.317e+00)
  [PT] w=2.5539  (raw=0.7781  ‖ΔR‖=3.901e+00  ‖Δu‖=5.014e+00)
[Adam] ep=  940  total=1.678e-01  PDE=2.492e-02 [colloc=2.150e-02, cfd=3.425e-03] (w=2.498)  IN=2.182e-02 (w=1.377)  TB=8.779e-03 (w=0.935)  WALL=1.858e-16 (w=0.200)  OUT=1.019e-03 (w=0.329)  DATA=1.441e-02 (w=4.642)
  [PT] w=2.7271  (raw=4.2859  ‖ΔR‖=1.882e+01  ‖Δu‖=4.390e+00)
  [PT] w=2.7162  (raw=2.6189  ‖ΔR‖=8.037e+00  ‖Δu‖=3.069e+00)
  [PT] w=2.5610  (raw=1.1640  ‖ΔR‖=1.135e+01  ‖Δu‖=9.747e+00)
  [PT] w=2.5416  (raw=2.3671  ‖ΔR‖=1.355e+01  ‖Δu‖=5.724e+00)
  [PT] w=2.4603  (raw=1.7280  ‖ΔR‖=6.690e+00  ‖Δu‖=3.872e+00)
  [PT] w=2.3734  (raw=1.5921  ‖ΔR‖=1.466e+01  ‖Δu‖=9.206e+00)
  [PT] w=2.2859  (raw=1.4979  ‖ΔR‖=9.411e+00  ‖Δu‖=6.283e+00)
  [PT] w=2.3004  (raw=2.4310  ‖ΔR‖=1.212e+01  ‖Δu‖=4.984e+00)
  [PT] w=2.2167  (raw=1.4630  ‖ΔR‖=9.922e+00  ‖Δu‖=6.782e+00)
  [PT] w=2.3204  (raw=3.2539  ‖ΔR‖=2.218e+01  ‖Δu‖=6.816e+00)
  [PT] w=2.2631  (raw=1.7474  ‖ΔR‖=6.623e+00  ‖Δu‖=3.790e+00)
  [PT] w=2.5843  (raw=5.4757  ‖ΔR‖=2.035e+01  ‖Δu‖=3.717e+00)
  [PT] w=2.5309  (raw=2.0504  ‖ΔR‖=2.200e+01  ‖Δu‖=1.073e+01)
  [PT] w=2.5216  (raw=2.4373  ‖ΔR‖=1.308e+01  ‖Δu‖=5.366e+00)
  [PT] w=2.4778  (raw=2.0839  ‖ΔR‖=1.950e+01  ‖Δu‖=9.357e+00)
  [PT] w=2.3833  (raw=1.5326  ‖ΔR‖=1.572e+01  ‖Δu‖=1.026e+01)
  [PT] w=2.4899  (raw=3.4489  ‖ΔR‖=1.284e+01  ‖Δu‖=3.724e+00)
  [PT] w=2.3989  (raw=1.5800  ‖ΔR‖=1.698e+01  ‖Δu‖=1.074e+01)
  [PT] w=2.3221  (raw=1.6312  ‖ΔR‖=8.238e+00  ‖Δu‖=5.051e+00)
  [PT] w=2.2964  (raw=2.0656  ‖ΔR‖=1.915e+01  ‖Δu‖=9.272e+00)
[Adam] ep=  960  total=1.479e-01  PDE=2.612e-02 [colloc=2.413e-02, cfd=1.991e-03] (w=2.531)  IN=1.327e-02 (w=1.347)  TB=6.815e-03 (w=0.864)  WALL=6.186e-16 (w=0.200)  OUT=1.046e-03 (w=0.397)  DATA=1.203e-02 (w=4.788)
  [PT] w=2.1977  (raw=1.3092  ‖ΔR‖=6.100e+00  ‖Δu‖=4.659e+00)
  [PT] w=2.1449  (raw=1.6691  ‖ΔR‖=1.543e+01  ‖Δu‖=9.242e+00)
  [PT] w=2.5092  (raw=5.7881  ‖ΔR‖=1.484e+01  ‖Δu‖=2.564e+00)
  [PT] w=2.4478  (raw=1.8950  ‖ΔR‖=8.637e+00  ‖Δu‖=4.558e+00)
  [PT] w=2.6440  (raw=4.4105  ‖ΔR‖=2.141e+01  ‖Δu‖=4.854e+00)
  [PT] w=2.4843  (raw=1.0468  ‖ΔR‖=3.496e+00  ‖Δu‖=3.340e+00)
  [PT] w=2.6816  (raw=4.4576  ‖ΔR‖=1.781e+01  ‖Δu‖=3.995e+00)
  [PT] w=2.5673  (raw=1.5383  ‖ΔR‖=1.122e+01  ‖Δu‖=7.295e+00)
  [PT] w=2.5188  (raw=2.0822  ‖ΔR‖=1.258e+01  ‖Δu‖=6.041e+00)
  [PT] w=2.4531  (raw=1.8614  ‖ΔR‖=1.109e+01  ‖Δu‖=5.958e+00)
  [PT] w=2.3330  (raw=1.2520  ‖ΔR‖=1.188e+01  ‖Δu‖=9.487e+00)
  [PT] w=2.5349  (raw=4.3519  ‖ΔR‖=1.259e+01  ‖Δu‖=2.892e+00)
  [PT] w=2.4908  (raw=2.0939  ‖ΔR‖=8.975e+00  ‖Δu‖=4.286e+00)
  [PT] w=2.5108  (raw=2.6911  ‖ΔR‖=1.884e+01  ‖Δu‖=7.002e+00)
  [PT] w=2.3892  (raw=1.2947  ‖ΔR‖=5.914e+00  ‖Δu‖=4.568e+00)
  [PT] w=2.5726  (raw=4.2230  ‖ΔR‖=1.394e+01  ‖Δu‖=3.302e+00)
  [PT] w=2.5337  (raw=2.1841  ‖ΔR‖=1.647e+01  ‖Δu‖=7.540e+00)
  [PT] w=2.3916  (raw=1.1126  ‖ΔR‖=7.804e+00  ‖Δu‖=7.014e+00)
  [PT] w=2.4591  (raw=3.0669  ‖ΔR‖=1.142e+01  ‖Δu‖=3.725e+00)
  [PT] w=2.3497  (raw=1.3648  ‖ΔR‖=1.411e+01  ‖Δu‖=1.034e+01)
[Adam] ep=  980  total=1.316e-01  PDE=2.022e-02 [colloc=1.880e-02, cfd=1.420e-03] (w=2.540)  IN=1.304e-02 (w=1.340)  TB=4.690e-03 (w=0.823)  WALL=3.077e-16 (w=0.200)  OUT=1.353e-03 (w=0.378)  DATA=1.186e-02 (w=4.927)
  [PT] w=2.2727  (raw=1.5798  ‖ΔR‖=1.105e+01  ‖Δu‖=6.995e+00)
  [PT] w=2.2686  (raw=2.2320  ‖ΔR‖=1.510e+01  ‖Δu‖=6.765e+00)
  [PT] w=2.2282  (raw=1.8640  ‖ΔR‖=1.277e+01  ‖Δu‖=6.853e+00)
  [PT] w=2.2475  (raw=2.4213  ‖ΔR‖=2.381e+01  ‖Δu‖=9.833e+00)
  [PT] w=2.5919  (raw=5.6920  ‖ΔR‖=1.189e+01  ‖Δu‖=2.090e+00)
  [PT] w=2.5887  (raw=2.5594  ‖ΔR‖=2.433e+01  ‖Δu‖=9.507e+00)
  [PT] w=2.6159  (raw=2.8604  ‖ΔR‖=1.829e+01  ‖Δu‖=6.394e+00)
  [PT] w=2.7391  (raw=3.8483  ‖ΔR‖=2.020e+01  ‖Δu‖=5.248e+00)
  [PT] w=2.6710  (raw=2.0578  ‖ΔR‖=1.705e+01  ‖Δu‖=8.286e+00)
  [PT] w=2.6809  (raw=2.7702  ‖ΔR‖=2.061e+01  ‖Δu‖=7.438e+00)
  [PT] w=2.7097  (raw=2.9686  ‖ΔR‖=2.113e+01  ‖Δu‖=7.118e+00)
  [PT] w=2.6840  (raw=2.4530  ‖ΔR‖=1.410e+01  ‖Δu‖=5.748e+00)
  [PT] w=2.8026  (raw=3.8696  ‖ΔR‖=2.061e+01  ‖Δu‖=5.326e+00)
  [PT] w=2.8025  (raw=2.8017  ‖ΔR‖=2.698e+01  ‖Δu‖=9.631e+00)
  [PT] w=2.6824  (raw=1.6018  ‖ΔR‖=1.466e+01  ‖Δu‖=9.150e+00)
  [PT] w=2.6308  (raw=2.1666  ‖ΔR‖=1.486e+01  ‖Δu‖=6.861e+00)
  [PT] w=2.8383  (raw=4.7058  ‖ΔR‖=2.269e+01  ‖Δu‖=4.821e+00)
  [PT] w=2.7398  (raw=1.8531  ‖ΔR‖=2.138e+01  ‖Δu‖=1.154e+01)
  [PT] w=2.6364  (raw=1.7055  ‖ΔR‖=1.596e+01  ‖Δu‖=9.356e+00)
  [PT] w=2.6588  (raw=2.8605  ‖ΔR‖=1.786e+01  ‖Δu‖=6.245e+00)
